DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,1996,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,1997,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,1998,1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,1999,1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2000,0.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2001,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2002,-0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2003,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2004,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2005,1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2006,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2007,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2008,1.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2009,-0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2010,0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2011,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2012,1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2013,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2014,1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2015,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2016,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2017,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2018,1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2019,1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2020,-1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2021,2.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,AT,2022,2.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,1996,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,1997,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,1998,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,1999,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2000,2.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2001,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2002,0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2003,-0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2004,1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2005,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2006,1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2007,1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2008,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2009,-0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2010,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2011,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2012,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2013,-0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2014,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2015,0.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2016,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2017,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2018,1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2019,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2020,0.1,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2021,1.9,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BE,2022,2.0,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,1996,2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,1997,-3.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,1998,-1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,1999,-4.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2000,-2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2001,-0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2002,0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2003,3.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2004,2.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2005,2.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2006,3.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2007,3.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2008,2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2009,-1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2010,-3.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2011,-2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2012,-2.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2013,-0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2014,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2015,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2016,0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2017,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2018,-0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2019,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2020,-2.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2021,0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,BG,2022,1.3,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,1996,-0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,1997,-0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,1998,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,1999,0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2000,1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2001,1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2002,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2003,-0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2004,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2005,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2006,2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2007,2.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2008,2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2009,0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2010,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2011,2.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2012,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2013,1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2014,1.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2015,1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2016,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2017,0.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2018,1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2019,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2020,-0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2021,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CH,2022,1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,1996,0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,1997,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,1998,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,1999,1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2000,1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2001,2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2002,2.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2003,3.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2004,4.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2005,3.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2006,1.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2007,4.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2008,3.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2009,0.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2010,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2011,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2012,-3.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2013,-5.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2014,-2.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2015,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2016,4.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2017,5.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2018,5.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2019,3.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2020,-1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2021,1.3,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CY,2022,2.9,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,1996,0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,1997,-0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,1998,-1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,1999,-2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2000,-0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2001,-0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2002,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2003,-0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2004,-0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2005,1.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2006,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2007,2.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2008,2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2009,-1.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2010,-1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2011,-0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2012,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2013,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2014,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2015,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2016,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2017,1.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2018,1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2019,0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2020,-1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2021,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,CZ,2022,1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,1992,-1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,1993,-1.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,1994,0.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,1995,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,1996,0.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,1997,0.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,1998,1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,1999,1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2000,2.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2001,-0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2002,-0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2003,-1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2004,0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2005,-0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2006,0.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2007,1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2008,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2009,0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2010,0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2011,1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2012,1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2013,0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2014,0.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2015,0.9,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2016,1.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2017,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2018,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2019,0.9,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2020,-0.8,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2021,0.1,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DE,2022,1.3,p
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1975,-1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1976,1.7,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1977,-0.2,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1978,0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1979,1.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1980,-0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1981,-1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1982,0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1983,0.1,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1984,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1985,2.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1986,2.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1987,0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1988,-0.5,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1989,-0.3,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1990,-0.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1991,-1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1992,-0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1993,-1.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1994,2.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1995,0.6,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1996,1.0,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1997,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1998,1.4,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,1999,0.8,
ESTAT:NAMA_10_PE(1.0),15/05/23 23:00:00,A,PCH_PRE_PER,EMP_DC,DK,2000,0.7,
