DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2013,-17.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2014,10.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2015,9.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2016,24.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2017,20.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2018,-10.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2019,-11.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2020,6.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2021,10.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,FI,2022,-18.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,NO,2013,-0.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,NO,2014,-10.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,NO,2015,14.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,NO,2016,16.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,NO,2017,-2.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,NO,2018,-10.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,NO,2019,1.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,NO,2020,-5.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F41001,NSA,PCH_SM,NO,2021,1.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AL,2016,566.7,e
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AL,2017,65.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AL,2018,45.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AL,2019,-33.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AL,2020,17.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AL,2021,87.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AL,2022,3.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2013,0.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2014,4.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2015,-0.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2016,6.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2017,-1.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2018,3.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2019,-0.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2020,5.3,e
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2021,9.6,e
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,AT,2022,-18.8,e
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BA,2014,-9.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BA,2015,15.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BA,2016,15.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BA,2017,12.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BA,2018,0.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BA,2019,7.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BA,2020,-14.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BA,2021,8.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BA,2022,7.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2013,-4.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2014,4.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2015,-14.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2016,6.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2017,-4.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2018,24.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2019,0.7,p
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2020,3.9,p
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2021,12.7,p
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BE,2022,-8.9,p
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2013,-4.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2014,2.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2015,0.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2016,4.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2017,21.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2018,0.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2019,3.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2020,1.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2021,21.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,BG,2022,15.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2013,-26.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2014,-20.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2015,2.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2016,23.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2017,13.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2018,25.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2019,11.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2020,-4.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2021,14.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CY,2022,-11.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2013,-14.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2014,-0.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2015,10.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2016,14.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2017,16.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2018,3.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2019,3.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2020,-2.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2021,9.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,CZ,2022,-4.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2013,1.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2014,-1.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2015,8.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2016,0.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2017,-5.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2018,-1.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2019,1.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2020,2.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2021,0.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DE,2022,-16.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2013,-3.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2014,18.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2015,39.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2016,21.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2017,2.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2018,11.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2019,0.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2020,10.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2021,22.3,p
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,DK,2022,-19.3,p
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2013,-11.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2014,-4.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2015,6.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2016,7.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2017,6.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2018,2.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2019,-1.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2020,-7.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2021,13.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA19,2022,-2.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2013,-11.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2014,-4.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2015,6.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2016,7.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2017,6.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2018,2.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2019,-1.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2020,-6.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2021,13.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EA20,2022,-2.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2013,21.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2014,5.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2015,12.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2016,15.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2017,18.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2018,-8.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2019,8.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2020,4.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2021,31.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EE,2022,-19.7,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2013,-37.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2014,-21.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2015,-2.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2016,-4.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2017,14.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2018,3.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2019,4.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2020,17.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2021,39.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EL,2022,-5.4,p
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2013,-21.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2014,-6.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2015,14.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2016,27.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2017,12.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2018,14.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2019,-0.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2020,-33.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2021,14.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,ES,2022,71.2,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2013,-10.9,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2014,-2.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2015,8.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2016,9.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2017,6.0,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2018,2.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2019,-0.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2020,-5.3,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2021,15.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,EU27_2020,2022,-5.6,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,FI,2013,-19.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,FI,2014,-14.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,FI,2015,-11.4,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,FI,2016,6.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,FI,2017,2.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,FI,2018,-2.1,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,FI,2019,-10.8,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,FI,2020,6.5,
ESTAT:STS_COBP_A$DEFAULTVIEW(1.0),20/05/23 11:00:00,A,PNUM,CPA_F410011,NSA,PCH_SM,FI,2021,29.3,
