DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2000,13341,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2001,14267,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2002,15021,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2003,15489,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2004,15947,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2005,16754,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2006,17467,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2007,17592,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2008,18185,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2009,17813,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2010,17452,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2011,17469,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2012,16746,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2013,16882,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2014,17174,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2015,18045,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2016,18410,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2017,19107,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2018,19353,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2019,20191,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2020,19678,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,ES,2021,20504,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2000,13753,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2001,14525,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2002,15000,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2003,15436,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2004,15969,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2005,16554,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2006,17289,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2007,18029,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2008,18777,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2009,18607,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2010,18993,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2011,19378,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2012,19421,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2013,19552,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2014,19801,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2015,20204,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2016,20711,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2017,21357,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2018,22032,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2019,22759,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2020,23046,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,EU27_2020,2021,24188,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2000,13598,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2001,13779,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2002,14382,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2003,15031,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2004,16115,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2005,16582,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2006,17509,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2007,19083,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2008,20260,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2009,20403,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2010,21052,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2011,21641,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2012,21942,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2013,22075,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2014,22140,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2015,22591,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2016,22844,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2017,23501,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2018,24181,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2019,24661,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2020,25083,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FI,2021,25794,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2000,16770,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2001,17844,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2002,18581,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2003,18402,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2004,18779,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2005,19657,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2006,20322,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2007,21232,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2008,21647,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2009,21600,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2010,22232,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2011,22618,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2012,22701,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2013,23018,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2014,23187,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2015,23355,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2016,23740,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2017,24163,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2018,24609,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2019,25524,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2020,25926,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,FR,2021,27247,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2000,7459,e
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2001,7719,b
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2002,8280,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2003,8704,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2004,9135,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2005,9349,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2006,9782,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2007,10493,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2008,11088,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2009,11014,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2010,11063,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2011,11240,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2012,11237,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2013,11505,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2014,11613,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2015,12015,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2016,12644,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2017,13322,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2018,13932,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2019,14586,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2020,14804,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HR,2021,16433,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2000,7430,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2001,8049,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2002,8696,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2003,9345,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2004,9905,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2005,10574,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2006,10911,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2007,10700,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2008,11027,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2009,11038,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2010,11597,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2011,12372,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2012,12349,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2013,12612,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2014,12834,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2015,13163,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2016,13402,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2017,13935,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2018,14981,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2019,15720,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2020,15754,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,HU,2021,17170,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2000,13857,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2001,15247,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2002,15643,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2003,16443,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2004,17344,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2005,18658,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2006,19421,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2007,20002,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2008,20372,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2009,19267,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2010,19552,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2011,18718,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2012,18957,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2013,18366,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2014,18078,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2015,18748,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2016,19183,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2017,19900,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2018,20359,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2019,21192,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2020,21945,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IE,2021,23433,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2000,13991,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2001,14265,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2002,15016,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2003,15879,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2004,17000,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2005,18237,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2006,19519,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2007,21902,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2008,22169,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2009,19280,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2010,16619,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2011,17635,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2012,18343,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2013,18386,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IS,2014,19033,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2000,16771,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2001,17366,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2002,17673,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2003,18173,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2004,18513,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2005,19027,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2006,19838,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2007,20605,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2008,21274,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2009,20579,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2010,21007,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2011,21106,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2012,20332,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2013,20198,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2014,20026,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2015,20294,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2016,20864,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2017,21429,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2018,21946,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2019,22458,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2020,22328,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,IT,2021,23460,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2000,5868,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2001,6269,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2002,6899,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2003,7817,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2004,8993,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2005,9568,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2006,10533,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2007,10981,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2008,12340,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2009,11653,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2010,12352,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2011,13144,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2012,13704,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2013,14473,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2014,14873,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2015,15516,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2016,16480,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2017,17226,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2018,18002,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2019,19455,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2020,20522,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LT,2021,20999,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2000,23352,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2001,24277,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2002,26259,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2003,26790,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2004,26705,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2005,27303,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2006,28692,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2007,29035,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2008,30183,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2009,29812,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2010,28893,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2011,29831,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2012,30394,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2013,31829,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2014,31660,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2015,31839,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2016,31491,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2017,32766,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2018,34034,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2019,34674,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2020,35274,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LU,2021,36319,p
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2000,4905,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2001,5360,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2002,6010,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2003,6571,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2004,7294,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2005,8205,
ESTAT:SDG_10_20(1.0),27/04/23 11:00:00,A,PPS_EU27_2020_HAB,LV,2006,9363,
